image,label_index,name_en,name_zh,faction,level,is_upgraded
1/1_26.png,1,,,,0,False
1/1_27.png,1,,,,0,False
1/1_28.png,1,,,,0,False
1/1_29.png,1,,,,0,False
1/1_3.png,1,,,,0,False
1/1_30.png,1,,,,0,False
1/1_31.png,1,,,,0,False
1/1_32.png,1,,,,0,False
1/1_33.png,1,,,,0,False
1/1_34.png,1,,,,0,False
1/1_35.png,1,,,,0,False
1/1_36.png,1,,,,0,False
1/1_37.png,1,,,,0,False
1/1_38.png,1,,,,0,False
1/1_39.png,1,,,,0,False
1/1_4.png,1,,,,0,False
1/1_40.png,1,,,,0,False
1/1_41.png,1,,,,0,False
1/1_42.png,1,,,,0,False
1/1_43.png,1,,,,0,False
1/1_44.png,1,,,,0,False
1/1_45.png,1,,,,0,False
1/1_46.png,1,,,,0,False
1/1_47.png,1,,,,0,False
1/1_48.png,1,,,,0,False
1/1_49.png,1,,,,0,False
1/1_5.png,1,,,,0,False
1/1_50.png,1,,,,0,False
1/1_51.png,1,,,,0,False
1/1_52.png,1,,,,0,False
1/1_53.png,1,,,,0,False
1/1_54.png,1,,,,0,False
1/1_55.png,1,,,,0,False
1/1_56.png,1,,,,0,False
1/1_57.png,1,,,,0,False
1/1_58.png,1,,,,0,False
1/1_59.png,1,,,,0,False
1/1_6.png,1,,,,0,False
1/1_60.png,1,,,,0,False
1/1_61.png,1,,,,0,False
1/1_62.png,1,,,,0,False
1/1_63.png,1,,,,0,False
1/1_7.png,1,,,,0,False
1/1_8.png,1,,,,0,False
1/1_9.png,1,,,,0,False
2/2_0.png,2,,,,0,False
2/2_1.png,2,,,,0,False
2/2_10.png,2,,,,0,False
2/2_11.png,2,,,,0,False
2/2_12.png,2,,,,0,False
2/2_13.png,2,,,,0,False
2/2_14.png,2,,,,0,False
2/2_15.png,2,,,,0,False
2/2_16.png,2,,,,0,False
2/2_17.png,2,,,,0,False
2/2_18.png,2,,,,0,False
2/2_19.png,2,,,,0,False
2/2_2.png,2,,,,0,False
2/2_20.png,2,,,,0,False
2/2_21.png,2,,,,0,False
2/2_22.png,2,,,,0,False
2/2_23.png,2,,,,0,False
2/2_24.png,2,,,,0,False
2/2_25.png,2,,,,0,False
2/2_26.png,2,,,,0,False
2/2_27.png,2,,,,0,False
2/2_28.png,2,,,,0,False
2/2_29.png,2,,,,0,False
2/2_3.png,2,,,,0,False
2/2_30.png,2,,,,0,False
2/2_31.png,2,,,,0,False
2/2_32.png,2,,,,0,False
2/2_33.png,2,,,,0,False
2/2_34.png,2,,,,0,False
2/2_35.png,2,,,,0,False
2/2_36.png,2,,,,0,False
2/2_37.png,2,,,,0,False
2/2_38.png,2,,,,0,False
2/2_39.png,2,,,,0,False
2/2_4.png,2,,,,0,False
2/2_40.png,2,,,,0,False
2/2_41.png,2,,,,0,False
2/2_42.png,2,,,,0,False
2/2_43.png,2,,,,0,False
2/2_44.png,2,,,,0,False
2/2_45.png,2,,,,0,False
2/2_46.png,2,,,,0,False
2/2_47.png,2,,,,0,False
2/2_48.png,2,,,,0,False
2/2_49.png,2,,,,0,False
2/2_5.png,2,,,,0,False
2/2_50.png,2,,,,0,False
2/2_51.png,2,,,,0,False
2/2_52.png,2,,,,0,False
2/2_53.png,2,,,,0,False
2/2_54.png,2,,,,0,False
2/2_55.png,2,,,,0,False
2/2_56.png,2,,,,0,False
2/2_57.png,2,,,,0,False
2/2_58.png,2,,,,0,False
2/2_59.png,2,,,,0,False
2/2_6.png,2,,,,0,False
2/2_60.png,2,,,,0,False
2/2_61.png,2,,,,0,False
2/2_62.png,2,,,,0,False
2/2_63.png,2,,,,0,False
2/2_64.png,2,,,,0,False
2/2_7.png,2,,,,0,False
2/2_8.png,2,,,,0,False
2/2_9.png,2,,,,0,False
3/3_0.png,3,,,,0,False
3/3_1.png,3,,,,0,False
3/3_10.png,3,,,,0,False
3/3_11.png,3,,,,0,False
3/3_12.png,3,,,,0,False
3/3_13.png,3,,,,0,False
3/3_14.png,3,,,,0,False
3/3_15.png,3,,,,0,False
3/3_16.png,3,,,,0,False
3/3_17.png,3,,,,0,False
3/3_18.png,3,,,,0,False
3/3_19.png,3,,,,0,False
3/3_2.png,3,,,,0,False
3/3_20.png,3,,,,0,False
3/3_21.png,3,,,,0,False
3/3_22.png,3,,,,0,False
3/3_23.png,3,,,,0,False
3/3_24.png,3,,,,0,False
3/3_25.png,3,,,,0,False
3/3_26.png,3,,,,0,False
3/3_27.png,3,,,,0,False
3/3_28.png,3,,,,0,False
3/3_29.png,3,,,,0,False
3/3_3.png,3,,,,0,False
3/3_30.png,3,,,,0,False
3/3_31.png,3,,,,0,False
3/3_32.png,3,,,,0,False
3/3_33.png,3,,,,0,False
3/3_34.png,3,,,,0,False
3/3_35.png,3,,,,0,False
3/3_36.png,3,,,,0,False
3/3_37.png,3,,,,0,False
3/3_38.png,3,,,,0,False
3/3_39.png,3,,,,0,False
3/3_4.png,3,,,,0,False
3/3_40.png,3,,,,0,False
3/3_41.png,3,,,,0,False
3/3_42.png,3,,,,0,False
3/3_43.png,3,,,,0,False
3/3_44.png,3,,,,0,False
3/3_45.png,3,,,,0,False
3/3_46.png,3,,,,0,False
3/3_47.png,3,,,,0,False
3/3_48.png,3,,,,0,False
3/3_49.png,3,,,,0,False
3/3_5.png,3,,,,0,False
3/3_50.png,3,,,,0,False
3/3_51.png,3,,,,0,False
3/3_52.png,3,,,,0,False
3/3_53.png,3,,,,0,False
3/3_54.png,3,,,,0,False
3/3_55.png,3,,,,0,False
3/3_56.png,3,,,,0,False
3/3_57.png,3,,,,0,False
3/3_58.png,3,,,,0,False
3/3_59.png,3,,,,0,False
3/3_6.png,3,,,,0,False
3/3_60.png,3,,,,0,False
3/3_61.png,3,,,,0,False
3/3_62.png,3,,,,0,False
3/3_7.png,3,,,,0,False
3/3_8.png,3,,,,0,False
3/3_9.png,3,,,,0,False
4/4_0.png,4,,,,0,False
4/4_1.png,4,,,,0,False
4/4_10.png,4,,,,0,False
4/4_11.png,4,,,,0,False
4/4_12.png,4,,,,0,False
4/4_13.png,4,,,,0,False
4/4_14.png,4,,,,0,False
4/4_15.png,4,,,,0,False
4/4_16.png,4,,,,0,False
4/4_17.png,4,,,,0,False
4/4_18.png,4,,,,0,False
4/4_19.png,4,,,,0,False
4/4_2.png,4,,,,0,False
4/4_20.png,4,,,,0,False
4/4_21.png,4,,,,0,False
4/4_22.png,4,,,,0,False
4/4_23.png,4,,,,0,False
4/4_24.png,4,,,,0,False
4/4_25.png,4,,,,0,False
4/4_26.png,4,,,,0,False
4/4_27.png,4,,,,0,False
4/4_28.png,4,,,,0,False
4/4_29.png,4,,,,0,False
4/4_3.png,4,,,,0,False
4/4_30.png,4,,,,0,False
4/4_31.png,4,,,,0,False
4/4_32.png,4,,,,0,False
4/4_33.png,4,,,,0,False
4/4_34.png,4,,,,0,False
4/4_35.png,4,,,,0,False
4/4_36.png,4,,,,0,False
4/4_37.png,4,,,,0,False
4/4_38.png,4,,,,0,False
4/4_39.png,4,,,,0,False
4/4_4.png,4,,,,0,False
4/4_40.png,4,,,,0,False
4/4_41.png,4,,,,0,False
4/4_42.png,4,,,,0,False
4/4_43.png,4,,,,0,False
4/4_44.png,4,,,,0,False
4/4_45.png,4,,,,0,False
4/4_46.png,4,,,,0,False
4/4_47.png,4,,,,0,False
4/4_48.png,4,,,,0,False
4/4_49.png,4,,,,0,False
4/4_5.png,4,,,,0,False
4/4_50.png,4,,,,0,False
4/4_51.png,4,,,,0,False
4/4_52.png,4,,,,0,False
4/4_53.png,4,,,,0,False
4/4_54.png,4,,,,0,False
4/4_55.png,4,,,,0,False
4/4_56.png,4,,,,0,False
4/4_57.png,4,,,,0,False
4/4_58.png,4,,,,0,False
4/4_59.png,4,,,,0,False
4/4_6.png,4,,,,0,False
4/4_60.png,4,,,,0,False
4/4_61.png,4,,,,0,False
4/4_62.png,4,,,,0,False
4/4_7.png,4,,,,0,False
4/4_8.png,4,,,,0,False
4/4_9.png,4,,,,0,False
5/5_0.png,5,,,,0,False
5/5_1.png,5,,,,0,False
5/5_10.png,5,,,,0,False
5/5_11.png,5,,,,0,False
5/5_12.png,5,,,,0,False
5/5_13.png,5,,,,0,False
5/5_14.png,5,,,,0,False
5/5_15.png,5,,,,0,False
5/5_16.png,5,,,,0,False
5/5_17.png,5,,,,0,False
5/5_18.png,5,,,,0,False
5/5_19.png,5,,,,0,False
5/5_2.png,5,,,,0,False
5/5_20.png,5,,,,0,False
5/5_21.png,5,,,,0,False
5/5_22.png,5,,,,0,False
5/5_23.png,5,,,,0,False
5/5_24.png,5,,,,0,False
5/5_25.png,5,,,,0,False
5/5_26.png,5,,,,0,False
5/5_27.png,5,,,,0,False
5/5_28.png,5,,,,0,False
5/5_29.png,5,,,,0,False
5/5_3.png,5,,,,0,False
5/5_30.png,5,,,,0,False
5/5_31.png,5,,,,0,False
5/5_32.png,5,,,,0,False
5/5_33.png,5,,,,0,False
5/5_34.png,5,,,,0,False
5/5_35.png,5,,,,0,False
5/5_36.png,5,,,,0,False
5/5_37.png,5,,,,0,False
5/5_38.png,5,,,,0,False
5/5_39.png,5,,,,0,False
5/5_4.png,5,,,,0,False
5/5_40.png,5,,,,0,False
5/5_41.png,5,,,,0,False
5/5_42.png,5,,,,0,False
5/5_43.png,5,,,,0,False
5/5_44.png,5,,,,0,False
5/5_45.png,5,,,,0,False
5/5_46.png,5,,,,0,False
5/5_47.png,5,,,,0,False
5/5_48.png,5,,,,0,False
5/5_49.png,5,,,,0,False
5/5_5.png,5,,,,0,False
5/5_50.png,5,,,,0,False
5/5_51.png,5,,,,0,False
5/5_52.png,5,,,,0,False
5/5_53.png,5,,,,0,False
5/5_54.png,5,,,,0,False
5/5_55.png,5,,,,0,False
5/5_56.png,5,,,,0,False
5/5_57.png,5,,,,0,False
5/5_58.png,5,,,,0,False
5/5_59.png,5,,,,0,False
5/5_6.png,5,,,,0,False
5/5_60.png,5,,,,0,False
5/5_61.png,5,,,,0,False
5/5_62.png,5,,,,0,False
5/5_7.png,5,,,,0,False
5/5_8.png,5,,,,0,False
5/5_9.png,5,,,,0,False
6/6_0.png,6,,,,0,False
6/6_1.png,6,,,,0,False
6/6_10.png,6,,,,0,False
6/6_11.png,6,,,,0,False
6/6_12.png,6,,,,0,False
6/6_13.png,6,,,,0,False
6/6_14.png,6,,,,0,False
6/6_15.png,6,,,,0,False
6/6_16.png,6,,,,0,False
6/6_17.png,6,,,,0,False
6/6_18.png,6,,,,0,False
6/6_19.png,6,,,,0,False
6/6_2.png,6,,,,0,False
6/6_20.png,6,,,,0,False
6/6_21.png,6,,,,0,False
6/6_22.png,6,,,,0,False
6/6_23.png,6,,,,0,False
6/6_24.png,6,,,,0,False
6/6_25.png,6,,,,0,False
6/6_26.png,6,,,,0,False
6/6_27.png,6,,,,0,False
6/6_28.png,6,,,,0,False
6/6_29.png,6,,,,0,False
6/6_3.png,6,,,,0,False
6/6_30.png,6,,,,0,False
6/6_31.png,6,,,,0,False
6/6_32.png,6,,,,0,False
6/6_33.png,6,,,,0,False
6/6_34.png,6,,,,0,False
6/6_35.png,6,,,,0,False
6/6_36.png,6,,,,0,False
6/6_37.png,6,,,,0,False
6/6_38.png,6,,,,0,False
6/6_39.png,6,,,,0,False
6/6_4.png,6,,,,0,False
6/6_40.png,6,,,,0,False
6/6_41.png,6,,,,0,False
6/6_42.png,6,,,,0,False
6/6_43.png,6,,,,0,False
6/6_44.png,6,,,,0,False
6/6_45.png,6,,,,0,False
6/6_46.png,6,,,,0,False
6/6_47.png,6,,,,0,False
6/6_48.png,6,,,,0,False
6/6_49.png,6,,,,0,False
6/6_5.png,6,,,,0,False
6/6_50.png,6,,,,0,False
6/6_51.png,6,,,,0,False
6/6_52.png,6,,,,0,False
6/6_53.png,6,,,,0,False
6/6_54.png,6,,,,0,False
6/6_55.png,6,,,,0,False
6/6_56.png,6,,,,0,False
6/6_57.png,6,,,,0,False
6/6_58.png,6,,,,0,False
6/6_59.png,6,,,,0,False
6/6_6.png,6,,,,0,False
6/6_60.png,6,,,,0,False
6/6_61.png,6,,,,0,False
6/6_7.png,6,,,,0,False
6/6_8.png,6,,,,0,False
6/6_9.png,6,,,,0,False
7/7_0.png,7,,,,0,False
7/7_1.png,7,,,,0,False
7/7_10.png,7,,,,0,False
7/7_11.png,7,,,,0,False
7/7_12.png,7,,,,0,False
7/7_13.png,7,,,,0,False
7/7_14.png,7,,,,0,False
7/7_15.png,7,,,,0,False
7/7_16.png,7,,,,0,False
7/7_17.png,7,,,,0,False
7/7_18.png,7,,,,0,False
7/7_19.png,7,,,,0,False
7/7_2.png,7,,,,0,False
7/7_20.png,7,,,,0,False
7/7_21.png,7,,,,0,False
7/7_22.png,7,,,,0,False
7/7_23.png,7,,,,0,False
7/7_24.png,7,,,,0,False
7/7_25.png,7,,,,0,False
7/7_26.png,7,,,,0,False
7/7_27.png,7,,,,0,False
7/7_28.png,7,,,,0,False
7/7_29.png,7,,,,0,False
7/7_3.png,7,,,,0,False
7/7_30.png,7,,,,0,False
7/7_31.png,7,,,,0,False
7/7_32.png,7,,,,0,False
7/7_33.png,7,,,,0,False
7/7_34.png,7,,,,0,False
7/7_35.png,7,,,,0,False
7/7_36.png,7,,,,0,False
7/7_37.png,7,,,,0,False
7/7_38.png,7,,,,0,False
7/7_39.png,7,,,,0,False
7/7_4.png,7,,,,0,False
7/7_40.png,7,,,,0,False
7/7_41.png,7,,,,0,False
7/7_42.png,7,,,,0,False
7/7_43.png,7,,,,0,False
7/7_44.png,7,,,,0,False
7/7_45.png,7,,,,0,False
7/7_46.png,7,,,,0,False
7/7_47.png,7,,,,0,False
7/7_48.png,7,,,,0,False
7/7_49.png,7,,,,0,False
7/7_5.png,7,,,,0,False
7/7_50.png,7,,,,0,False
7/7_51.png,7,,,,0,False
7/7_52.png,7,,,,0,False
7/7_53.png,7,,,,0,False
7/7_54.png,7,,,,0,False
7/7_55.png,7,,,,0,False
7/7_56.png,7,,,,0,False
7/7_57.png,7,,,,0,False
7/7_58.png,7,,,,0,False
7/7_59.png,7,,,,0,False
7/7_6.png,7,,,,0,False
7/7_60.png,7,,,,0,False
7/7_61.png,7,,,,0,False
7/7_62.png,7,,,,0,False
7/7_63.png,7,,,,0,False
7/7_7.png,7,,,,0,False
7/7_8.png,7,,,,0,False
7/7_9.png,7,,,,0,False
8/8_0.png,8,,,,0,False
8/8_1.png,8,,,,0,False
8/8_10.png,8,,,,0,False
8/8_11.png,8,,,,0,False
8/8_12.png,8,,,,0,False
8/8_13.png,8,,,,0,False
8/8_14.png,8,,,,0,False
8/8_15.png,8,,,,0,False
8/8_16.png,8,,,,0,False
8/8_17.png,8,,,,0,False
8/8_18.png,8,,,,0,False
8/8_19.png,8,,,,0,False
8/8_2.png,8,,,,0,False
8/8_20.png,8,,,,0,False
8/8_21.png,8,,,,0,False
8/8_22.png,8,,,,0,False
8/8_23.png,8,,,,0,False
8/8_24.png,8,,,,0,False
8/8_25.png,8,,,,0,False
8/8_26.png,8,,,,0,False
8/8_27.png,8,,,,0,False
8/8_28.png,8,,,,0,False
8/8_29.png,8,,,,0,False
8/8_3.png,8,,,,0,False
8/8_30.png,8,,,,0,False
8/8_31.png,8,,,,0,False
8/8_32.png,8,,,,0,False
8/8_33.png,8,,,,0,False
8/8_34.png,8,,,,0,False
8/8_35.png,8,,,,0,False
8/8_36.png,8,,,,0,False
8/8_37.png,8,,,,0,False
8/8_38.png,8,,,,0,False
8/8_39.png,8,,,,0,False
8/8_4.png,8,,,,0,False
8/8_40.png,8,,,,0,False
8/8_41.png,8,,,,0,False
8/8_42.png,8,,,,0,False
8/8_43.png,8,,,,0,False
8/8_44.png,8,,,,0,False
8/8_45.png,8,,,,0,False
8/8_46.png,8,,,,0,False
8/8_47.png,8,,,,0,False
8/8_48.png,8,,,,0,False
8/8_49.png,8,,,,0,False
8/8_5.png,8,,,,0,False
8/8_50.png,8,,,,0,False
8/8_51.png,8,,,,0,False
8/8_52.png,8,,,,0,False
8/8_53.png,8,,,,0,False
8/8_54.png,8,,,,0,False
8/8_55.png,8,,,,0,False
8/8_56.png,8,,,,0,False
8/8_57.png,8,,,,0,False
8/8_58.png,8,,,,0,False
8/8_59.png,8,,,,0,False
8/8_6.png,8,,,,0,False
8/8_60.png,8,,,,0,False
8/8_61.png,8,,,,0,False
8/8_7.png,8,,,,0,False
8/8_8.png,8,,,,0,False
8/8_9.png,8,,,,0,False
9/9_0.png,9,,,,0,False
9/9_1.png,9,,,,0,False
9/9_10.png,9,,,,0,False
9/9_11.png,9,,,,0,False
9/9_12.png,9,,,,0,False
9/9_13.png,9,,,,0,False
9/9_14.png,9,,,,0,False
9/9_15.png,9,,,,0,False
9/9_16.png,9,,,,0,False
9/9_17.png,9,,,,0,False
9/9_18.png,9,,,,0,False
9/9_19.png,9,,,,0,False
9/9_2.png,9,,,,0,False
9/9_20.png,9,,,,0,False
9/9_21.png,9,,,,0,False
9/9_22.png,9,,,,0,False
9/9_23.png,9,,,,0,False
9/9_24.png,9,,,,0,False
9/9_25.png,9,,,,0,False
9/9_26.png,9,,,,0,False
9/9_27.png,9,,,,0,False
9/9_28.png,9,,,,0,False
9/9_29.png,9,,,,0,False
9/9_3.png,9,,,,0,False
9/9_30.png,9,,,,0,False
9/9_31.png,9,,,,0,False
9/9_32.png,9,,,,0,False
9/9_33.png,9,,,,0,False
9/9_34.png,9,,,,0,False
9/9_35.png,9,,,,0,False
9/9_36.png,9,,,,0,False
9/9_37.png,9,,,,0,False
9/9_38.png,9,,,,0,False
9/9_39.png,9,,,,0,False
9/9_4.png,9,,,,0,False
9/9_40.png,9,,,,0,False
9/9_41.png,9,,,,0,False
9/9_42.png,9,,,,0,False
9/9_43.png,9,,,,0,False
9/9_44.png,9,,,,0,False
9/9_45.png,9,,,,0,False
9/9_46.png,9,,,,0,False
9/9_47.png,9,,,,0,False
9/9_48.png,9,,,,0,False
9/9_49.png,9,,,,0,False
9/9_5.png,9,,,,0,False
9/9_50.png,9,,,,0,False
9/9_51.png,9,,,,0,False
9/9_52.png,9,,,,0,False
9/9_53.png,9,,,,0,False
9/9_54.png,9,,,,0,False
9/9_55.png,9,,,,0,False
9/9_56.png,9,,,,0,False
9/9_57.png,9,,,,0,False
9/9_58.png,9,,,,0,False
9/9_59.png,9,,,,0,False
9/9_6.png,9,,,,0,False
9/9_60.png,9,,,,0,False
9/9_61.png,9,,,,0,False
9/9_62.png,9,,,,0,False
9/9_63.png,9,,,,0,False
9/9_7.png,9,,,,0,False
9/9_8.png,9,,,,0,False
9/9_9.png,9,,,,0,False
